date,region,Center_ID,Client_ID,ordered_boxes,Latitude_CD,Longitude_CD,Latitude_Client,Longitude_Client,ordered_volume
2025-03-29,Andes,AV16,10825472,2.75,4.802644,-75.832822,5.0433902,-75.5139771,0.2079
2025-03-29,Andes,AV16,11544525,8.75,4.802644,-75.832822,4.8142453,-75.6816976,0.6615
2025-03-29,Andes,AV16,11137154,2.3333333,4.802644,-75.832822,4.79483,-75.7293,0.17639999748
2025-03-29,Andes,AV16,13314795,6.8333333,4.802644,-75.832822,4.788435211,-75.74307125,0.51659999748
2025-03-29,Andes,AV16,11228350,7.5833333,4.802644,-75.832822,4.799324991,-75.65730436,0.5732999974799999
2025-03-29,Andes,AV16,13248019,3.6666667,4.802644,-75.832822,5.048600593,-75.51137368,0.27720000252
2025-03-29,Andes,AV16,14127321,5.0,4.802644,-75.832822,4.791860061,-75.66843655,0.378
2025-03-29,Andes,AV16,10412525,4.0,4.802644,-75.832822,4.80128,-75.7175,0.3024
2025-03-29,Andes,AV16,11147510,0.25,4.802644,-75.832822,4.8179334,-75.6804893,0.0189
2025-03-29,Andes,AV16,12070109,20.3733333,4.802644,-75.832822,4.7445469,-75.677021,1.5402239974799998
2025-03-29,Andes,AV16,10460776,3.6666666,4.802644,-75.832822,4.78337,-75.6957,0.27719999496
2025-03-29,Andes,AV16,12734368,0.25,4.802644,-75.832822,4.805765529,-75.7299456,0.0189
2025-03-29,Andes,AV16,11284892,7.6866667,4.802644,-75.832822,4.80321,-75.6966,0.58111200252
2025-03-29,Andes,AV16,10500584,8.9166667,4.802644,-75.832822,4.7941021,-75.6771901,0.67410000252
2025-03-29,Andes,AV16,12518827,0.25,4.802644,-75.832822,5.031717406,-75.46497703,0.0189
2025-03-29,Andes,AV16,12515207,2.5833333,4.802644,-75.832822,5.066794,-75.495991,0.19529999748
